,_id,a_nick,a_score,away,h_nick,h_score,home,playoff,season,week_e,week_s
657,5ff7dac2c8ee41edffd617e3,Tarpey,82.98,Roll Safe,Frank,95.68,DR. SQUANCH,0,2019,10,10
658,5ff7dac2c8ee41edffd617f0,Conti,112.02,VA Beach Warriors,Samik,83.7,Brady's Balls Brigade,0,2019,12,12
659,5ff7dac2c8ee41edffd617f1,Sendzik,93.3,Sa lt,mballen,92.84,Greg Hardy Breakfast,0,2019,12,12
660,5ff7dac2c8ee41edffd617ef,Kindy,80.68,Brady's Balls: Truly Inflated,Jake,146.02,Dalvin Cook's Shoulder,0,2019,12,12
661,5ff7dac2c8ee41edffd617ed,Tommy,88.3,The Horsegasms,Brad,110.06,SimsCity17: Top OfTheTannehill,0,2019,12,12
662,5ff7dac2c8ee41edffd617eb,mballen,80.38,Greg Hardy Breakfast,Brad,96.58,SimsCity17: Top OfTheTannehill,0,2019,11,11
663,5ff7dac2c8ee41edffd617ea,Tommy,94.12,The Horsegasms,Charles,111.16,Fear Boners,0,2019,11,11
664,5ff7dac2c8ee41edffd617ec,Mildred,94.8,Mildred's Redskins,Brando,70.22,Rise Up?,0,2019,11,11
665,5ff7dac2c8ee41edffd617ee,Charles,53.04,Fear Boners,Mildred,70.26,Mildred's Redskins,0,2019,12,12
666,5ff7dac2c8ee41edffd617f3,Frank,68.14,DR. SQUANCH,Fonti,48.6,MR. TWO TIME! TWO TIME!,0,2019,12,12
667,5ff7dac2c8ee41edffd617f2,Brando,88.58,Rise Up?,Tarpey,51.4,Roll Safe,0,2019,12,12
668,5ff7dac2c8ee41edffd617f5,Mildred,106.32,Mildred's Redskins,Fonti,86.06,MR. TWO TIME! TWO TIME!,0,2019,13,13
669,5ff7dac2c8ee41edffd617f4,Tarpey,101.7,Roll Safe,Conti,76.6,VA Beach Warriors,0,2019,13,13
670,5ff7dac2c8ee41edffd617fd,Brad,82.9,SimsCity17: Top OfTheTannehill,Charles,114.7,Fear Boners,0,2019,14,14
671,5ff7dac2c8ee41edffd617f6,Charles,95.14,Fear Boners,Kindy,71.8,Brady's Balls: Truly Inflated,0,2019,13,13
672,5ff7dac2c8ee41edffd617fc,mballen,126.06,Greg Hardy Breakfast,Conti,78.68,VA Beach Warriors,0,2019,14,14
673,5ff7dac2c8ee41edffd6180c,Jake,155.74,Dalvin Cook's Shoulder,Mildred,194.86,Mildred's Redskins,2,2019,17,16
674,5ff7dac2c8ee41edffd6180b,Tarpey,72.26,Roll Safe,Frank,100.16,DR. SQUANCH,1,2019,16,16
675,5ff7dac2c8ee41edffd617f7,Jake,54.42,Dalvin Cook's Shoulder,mballen,97.76,Greg Hardy Breakfast,0,2019,13,13
676,5ff7dac2c8ee41edffd617fe,Fonti,66.1,MR. TWO TIME! TWO TIME!,Tarpey,85.4,Roll Safe,0,2019,14,14
677,5ff7dac2c8ee41edffd617ff,Jake,110.24,Dalvin Cook's Shoulder,Sendzik,84.32,Sa lt,0,2019,14,14
678,5ff7dac2c8ee41edffd61803,Conti,122.32,VA Beach Warriors,Mildred,55.22,Mildred's Redskins,1,2019,15,15
679,5ff7dac2c8ee41edffd61801,Brando,86.08,Rise Up?,Frank,75.12,DR. SQUANCH,0,2019,14,14
680,5ff7dac2c8ee41edffd61806,Samik,49.12,Brady's Balls Brigade,Kindy,78.28,Brady's Balls: Truly Inflated,2,2019,15,15
681,5ff7dac2c8ee41edffd617f8,Brando,54.94,Rise Up?,Brad,86.3,SimsCity17: Top OfTheTannehill,0,2019,13,13
682,5ff7dac2c8ee41edffd617f9,Frank,104.28,DR. SQUANCH,Samik,73.74,Brady's Balls Brigade,0,2019,13,13
683,5ff7dac2c8ee41edffd617fb,Mildred,91.4,Mildred's Redskins,Tommy,67.2,The Horsegasms,0,2019,14,14
684,5ff7dac2c8ee41edffd61800,Samik,97.06,Brady's Balls Brigade,Kindy,103.62,Brady's Balls: Truly Inflated,0,2019,14,14
685,5ff7dac2c8ee41edffd61802,Tarpey,123.14,Roll Safe,Jake,109.22,Dalvin Cook's Shoulder,1,2019,15,15
686,5ff7dac2c8ee41edffd617fa,Sendzik,87.12,Sa lt,Tommy,69.7,The Horsegasms,0,2019,13,13
687,5ff7dac2c8ee41edffd61814,Kindy,74.5,Brady's Balls: Truly Inflated,Brad,127.32,SimsCity17: Top OfTheTannehill,2,2019,17,17
688,5ff7dac2c8ee41edffd61820,Frank,120.3,DR. SQUANCH,Samik,65.2,Brady's Balls Brigade,0,2020,2,2
689,5ff7dac2c8ee41edffd61815,Tommy,98.68,The Horsegasms,mballen,98.32,Greg Hardy Breakfast,2,2019,17,17
690,5ff7dac2c8ee41edffd6182d,Tarpey,79.82,Tarpey's Fall Guys,Frank,73.72,DR. SQUANCH,0,2020,4,4
691,5ff7dac2c8ee41edffd61805,Brando,141.98,Rise Up?,mballen,93.08,Greg Hardy Breakfast,2,2019,15,15
692,5ff7dac2c8ee41edffd61818,Tarpey,97.0,Tarpey's Fall Guys,Fonti,68.6,MR. TWO TIME! MR. TWO TIME!,0,2020,1,1
693,5ff7dac2c8ee41edffd6181b,Charles,71.0,Fear Boners,Brad,79.66,Herbert and Ernie,0,2020,1,1
694,5ff7dac2c8ee41edffd61812,Conti,94.42,VA Beach Warriors,Tarpey,86.22,Roll Safe,2,2019,17,17
695,5ff7dac2c8ee41edffd6181a,Jake,115.7,Dalvin Cook's Groin,Sendzik,113.04,Sal tier,0,2020,1,1
696,5ff7dac2c8ee41edffd61816,Samik,49.64,Brady's Balls Brigade,Charles,51.56,Fear Boners,2,2019,17,17
697,5ff7dac2c8ee41edffd61809,Bye,0.0,Bye,Frank,105.3,DR. SQUANCH,1,2019,15,15
698,5ff7dac2c8ee41edffd6181f,Conti,109.18,VA Beach Warriors,Tarpey,102.74,Tarpey's Fall Guys,0,2020,2,2
699,5ff7dac2c8ee41edffd6182e,Charles,103.82,Fear Boners,Brad,76.04,Herbert and Ernie,0,2020,4,4
700,5ff7dac2c8ee41edffd6180f,mballen,99.16,Greg Hardy Breakfast,Charles,69.72,Fear Boners,2,2019,16,16
701,5ff7dac2c8ee41edffd6181d,Mildred,61.1,Mildred's Redskins,Tommy,79.62,The Horsegasms,0,2020,1,1
702,5ff7dac2c8ee41edffd61829,Brad,103.64,Herbert and Ernie,Tarpey,108.1,Tarpey's Fall Guys,0,2020,3,3
703,5ff7dac2c8ee41edffd61822,Fonti,141.98,MR. TWO TIME! MR. TWO TIME!,Mildred,62.06,Mildred's Redskins,0,2020,2,2
704,5ff7dac2c8ee41edffd61823,Brando,105.72,Rise Up?,Brad,89.06,Herbert and Ernie,0,2020,2,2
705,5ff7dac2c8ee41edffd61808,Bye,0.0,Bye,Sendzik,90.1,Sa lt,1,2019,15,15
706,5ff7dac2c8ee41edffd6180e,Fonti,92.42,MR. TWO TIME! TWO TIME!,Kindy,72.66,Brady's Balls: Truly Inflated,2,2019,16,16
707,5ff7dac2c8ee41edffd61804,Brad,125.38,SimsCity17: Top OfTheTannehill,Charles,83.9,Fear Boners,2,2019,15,15
708,5ff7dac2c8ee41edffd61807,Fonti,107.72,MR. TWO TIME! TWO TIME!,Tommy,66.9,The Horsegasms,2,2019,15,15
709,5ff7dac2c8ee41edffd61817,Conti,78.04,VA Beach Warriors,mballen,62.7,Greg Hardy Breakfast,0,2020,1,1
710,5ff7dac2c8ee41edffd6182b,Conti,59.02,VA Beach Warriors,Brando,74.5,Rise Up?,0,2020,3,3
711,5ff7dac2c8ee41edffd61813,Fonti,61.26,MR. TWO TIME! TWO TIME!,Brando,89.48,Rise Up?,2,2019,17,17
712,5ff7dac2c8ee41edffd6180d,Brando,135.48,Rise Up?,Brad,103.32,SimsCity17: Top OfTheTannehill,2,2019,16,16
713,5ff7dac2c8ee41edffd61827,Mildred,65.58,Mildred's Redskins,Frank,131.14,DR. SQUANCH,0,2020,3,3
714,5ff7dac2c8ee41edffd61826,Samik,99.26,Brady's Balls Brigade,Jake,99.3,Dalvin Cook's Groin,0,2020,3,3
715,5ff7dac2c8ee41edffd61825,Kindy,100.98,Enthusiasm is Contagious!,Sendzik,86.98,Sal tier,0,2020,3,3
716,5ff7dac2c8ee41edffd61810,Tommy,123.58,The Horsegasms,Samik,90.94,Brady's Balls Brigade,2,2019,16,16
717,5ff7dac2c8ee41edffd6181c,Kindy,107.36,Enthusiasm is Contagious!,Samik,83.12,Brady's Balls Brigade,0,2020,1,1
718,5ff7dac2c8ee41edffd61828,Tommy,70.88,The Horsegasms,mballen,101.34,Greg Hardy Breakfast,0,2020,3,3
719,5ff7dac2c8ee41edffd61811,Frank,70.62,DR. SQUANCH,Sendzik,95.76,Sa lt,1,2019,17,17
720,5ff7dac2c8ee41edffd6180a,Conti,68.46,VA Beach Warriors,Sendzik,81.04,Sa lt,1,2019,16,16
721,5ff7dac2c8ee41edffd61819,Brando,123.98,Rise Up?,Frank,118.88,DR. SQUANCH,0,2020,1,1
722,5ff7dac2c8ee41edffd61824,Sendzik,106.6,Sal tier,Tommy,76.66,The Horsegasms,0,2020,2,2
723,5ff7dac2c8ee41edffd6181e,mballen,105.08,Greg Hardy Breakfast,Jake,87.18,Dalvin Cook's Groin,0,2020,2,2
724,5ff7dac2c8ee41edffd6182c,Fonti,111.5,MR. TWO TIME! MR. TWO TIME!,Brando,82.1,Rise Up?,0,2020,4,4
725,5ff7dac2c8ee41edffd6182a,Charles,126.8,Fear Boners,Fonti,102.78,MR. TWO TIME! MR. TWO TIME!,0,2020,3,3
726,5ff7dac2c8ee41edffd61821,Charles,109.38,Fear Boners,Kindy,71.48,Enthusiasm is Contagious!,0,2020,2,2
727,5ff7dac2c8ee41edffd61834,Brando,73.58,Rise Up?,Charles,71.12,Fear Boners,0,2020,5,5
728,5ff7dac2c8ee41edffd61841,Frank,100.38,DR. SQUANCH,Fonti,111.22,MR. TWO TIME! MR. TWO TIME!,0,2020,7,7
729,5ff7dac2c8ee41edffd61849,Tarpey,84.66,Tarpey's Fall Guys,Samik,74.78,Brady's Balls Brigade,0,2020,8,8
730,5ff7dac2c8ee41edffd61846,Samik,83.96,Brady's Balls Brigade,Kindy,93.56,Enthusiasm is Contagious!,0,2020,7,7
731,5ff7dac2c8ee41edffd61845,Tommy,70.04,The Horsegasms,Brad,99.5,Herbert and Ernie,0,2020,7,7
732,5ff7dac2c8ee41edffd61848,Frank,103.26,DR. SQUANCH,Tommy,54.64,The Horsegasms,0,2020,8,8
733,5ff7dac2c8ee41edffd61842,Tarpey,124.6,Tarpey's Fall Guys,Brando,107.92,Rise Up?,0,2020,7,7
734,5ff7dac2c8ee41edffd6184b,Jake,77.2,Dalvin Cook's Groin,Mildred,51.82,Mildred's Redskins,0,2020,8,8
735,5ff7dac2c8ee41edffd61832,Tommy,118.36,The Horsegasms,Samik,82.0,Brady's Balls Brigade,0,2020,4,4
736,5ff7dac2c8ee41edffd61836,Jake,85.74,Dalvin Cook's Groin,Tarpey,84.4,Tarpey's Fall Guys,0,2020,5,5
737,5ff7dac2c8ee41edffd6184c,Charles,88.12,Fear Boners,Sendzik,86.96,Sal tier,0,2020,8,8
738,5ff7dac2c8ee41edffd6182f,Jake,73.04,Dalvin Cook's Groin,Kindy,121.8,Enthusiasm is Contagious!,0,2020,4,4
739,5ff7dac2c8ee41edffd6183f,Tarpey,93.12,Tarpey's Fall Guys,Sendzik,72.94,Sal tier,0,2020,6,6
740,5ff7dac2c8ee41edffd6183d,Kindy,114.94,Enthusiasm is Contagious!,Conti,83.3,VA Beach Warriors,0,2020,6,6
741,5ff7dac2c8ee41edffd61850,Sendzik,111.62,Sal tier,Samik,57.14,Brady's Balls Brigade,0,2020,9,9
742,5ff7dac2c8ee41edffd61838,mballen,71.66,Greg Hardy Breakfast,Brad,101.78,Herbert and Ernie,0,2020,5,5
743,5ff7dac2c8ee41edffd61839,Tommy,70.62,The Horsegasms,Mildred,52.8,Mildred's Redskins,0,2020,5,5
744,5ff7dac2c8ee41edffd61843,Sendzik,108.34,Sal tier,Mildred,74.36,Mildred's Redskins,0,2020,7,7
745,5ff7dac2c8ee41edffd6183b,Charles,59.24,Fear Boners,Mildred,77.94,Mildred's Redskins,0,2020,6,6
746,5ff7dac2c8ee41edffd6183a,mballen,69.62,Greg Hardy Breakfast,Frank,94.58,DR. SQUANCH,0,2020,6,6
747,5ff7dac2c8ee41edffd61830,Sendzik,96.68,Sal tier,Conti,78.44,VA Beach Warriors,0,2020,4,4
748,5ff7dac2c8ee41edffd61837,Kindy,91.32,Enthusiasm is Contagious!,Frank,115.52,DR. SQUANCH,0,2020,5,5
749,5ff7dac2c8ee41edffd6184f,Tommy,67.8,The Horsegasms,Brando,99.0,Rise Up?,0,2020,9,9
750,5ff7dac2c8ee41edffd61847,mballen,58.56,Greg Hardy Breakfast,Charles,98.36,Fear Boners,0,2020,7,7
751,5ff7dac2c8ee41edffd6184d,Brad,86.62,Herbert and Ernie,Conti,90.54,VA Beach Warriors,0,2020,8,8
752,5ff7dac2c8ee41edffd6183e,Fonti,100.64,MR. TWO TIME! MR. TWO TIME!,Tommy,80.34,The Horsegasms,0,2020,6,6
753,5ff7dac2c8ee41edffd61835,Conti,137.9,VA Beach Warriors,Fonti,58.26,MR. TWO TIME! MR. TWO TIME!,0,2020,5,5
754,5ff7dac2c8ee41edffd61831,mballen,107.9,Greg Hardy Breakfast,Mildred,61.32,Mildred's Redskins,0,2020,4,4
755,5ff7dac2c8ee41edffd61833,Sendzik,92.44,Sal tier,Samik,92.26,Brady's Balls Brigade,0,2020,5,5
756,5ff7dac2c8ee41edffd61844,Jake,71.26,Dalvin Cook's Groin,Conti,105.9,VA Beach Warriors,0,2020,7,7
757,5ff7dac2c8ee41edffd6183c,Brad,85.22,Herbert and Ernie,Samik,112.8,Brady's Balls Brigade,0,2020,6,6
758,5ff7dac2c8ee41edffd61840,Brando,76.82,Rise Up?,Jake,96.72,Dalvin Cook's Groin,0,2020,6,6
759,5ff7dac2c8ee41edffd6184a,Kindy,93.36,Enthusiasm is Contagious!,Fonti,115.84,MR. TWO TIME! MR. TWO TIME!,0,2020,8,8
760,5ff7dac2c8ee41edffd61852,Mildred,80.1,Mildred's Redskins,mballen,102.4,Greg Hardy Breakfast,0,2020,9,9
761,5ff7dac2c8ee41edffd6184e,mballen,92.14,Greg Hardy Breakfast,Brando,89.44,Rise Up?,0,2020,8,8
762,5ff7dac2c8ee41edffd61854,Fonti,86.66,MR. TWO TIME! MR. TWO TIME!,Jake,87.38,Dalvin Cook's Groin,0,2020,9,9
763,5ff7dac2c8ee41edffd61855,Charles,94.7,Fear Boners,Tarpey,100.92,Tarpey's Fall Guys,0,2020,9,9
764,5ff7dac2c8ee41edffd61853,Brad,71.24,Herbert and Ernie,Frank,106.8,DR. SQUANCH,0,2020,9,9
765,5ff7dac2c8ee41edffd61856,Fonti,97.24,MR. TWO TIME! MR. TWO TIME!,Tarpey,87.7,Tarpey's Fall Guys,0,2020,10,10
766,5ff7dac2c8ee41edffd61851,Kindy,57.06,Enthusiasm is Contagious!,Conti,101.58,VA Beach Warriors,0,2020,9,9
767,5ff7dac2c8ee41edffd61857,Frank,101.26,DR. SQUANCH,Brando,96.02,Rise Up?,0,2020,10,10
768,5ff7dac2c8ee41edffd61867,Jake,66.16,Dalvin Cook's Groin,Conti,107.78,VA Beach Warriors,0,2020,12,12
769,5ff7dac2c8ee41edffd61865,Mildred,68.66,Mildred's Redskins,Brad,76.84,Herbert and Ernie,0,2020,12,12
770,5ff7dac2c8ee41edffd61862,Brando,84.68,Rise Up?,Samik,111.96,Brady's Balls Brigade,0,2020,11,11
771,5ff7dac2c8ee41edffd61859,Brad,84.68,Herbert and Ernie,Mildred,74.96,Mildred's Redskins,0,2020,10,10
772,5ff7dac2c8ee41edffd61868,mballen,86.4,Greg Hardy Breakfast,Tommy,49.9,The Horsegasms,0,2020,12,12
773,5ff7dac2c8ee41edffd61866,Fonti,115.2,MR. TWO TIME! MR. TWO TIME!,Brando,42.7,Rise Up?,0,2020,12,12
774,5ff7dac2c8ee41edffd6185d,Tommy,74.72,The Horsegasms,Tarpey,89.46,Tarpey's Fall Guys,0,2020,11,11
775,5ff7dac2c8ee41edffd61860,Mildred,66.24,Mildred's Redskins,Kindy,112.44,Enthusiasm is Contagious!,0,2020,11,11
776,5ff7dac2c8ee41edffd61864,Tarpey,52.3,Tarpey's Fall Guys,Frank,81.48,DR. SQUANCH,0,2020,12,12
777,5ff7dac2c8ee41edffd6185a,mballen,101.28,Greg Hardy Breakfast,Kindy,77.44,Enthusiasm is Contagious!,0,2020,10,10
778,5ff7dac2c8ee41edffd6185e,Sendzik,72.88,Sal tier,Conti,76.12,VA Beach Warriors,0,2020,11,11
779,5ff7dac2c8ee41edffd61869,Kindy,132.9,Enthusiasm is Contagious!,Sendzik,98.08,Sal tier,0,2020,12,12
780,5ff7dac2c8ee41edffd6185c,Tommy,66.64,The Horsegasms,Charles,85.62,Fear Boners,0,2020,10,10
781,5ff7dac2c8ee41edffd61858,Conti,71.2,VA Beach Warriors,Samik,83.62,Brady's Balls Brigade,0,2020,10,10
782,5ff7dac2c8ee41edffd61861,Frank,91.08,DR. SQUANCH,Jake,92.1,Dalvin Cook's Groin,0,2020,11,11
783,5ff7dac2c8ee41edffd6185f,Brad,87.64,Herbert and Ernie,Fonti,74.28,MR. TWO TIME! MR. TWO TIME!,0,2020,11,11
784,5ff7dac2c8ee41edffd61871,Brad,69.66,EkeLurking Around Playoffs,mballen,96.54,Greg Hardy Breakfast,0,2020,13,13
785,5ff7dac2c8ee41edffd6185b,Jake,63.94,Dalvin Cook's Groin,Sendzik,131.06,Sal tier,0,2020,10,10
786,5ff7dac2c8ee41edffd6186b,Tarpey,98.72,Tarpey's Fall Guys,Kindy,70.18,Enthusiasm is Contagious!,0,2020,13,13
787,5ff7dac2c8ee41edffd61863,Charles,136.28,Fear Boners,mballen,93.34,Greg Hardy Breakfast,0,2020,11,11
788,5ff7dac2c8ee41edffd61875,Charles,94.14,Fear Boners,Mildred,111.92,Mildred's Redskins,0,2020,14,14
789,5ff7dac2c8ee41edffd6186d,Jake,62.8,Dalvin Cook's Groin,Samik,69.58,Brady's Balls Brigade,0,2020,13,13
790,5ff7dac2c8ee41edffd61870,Brando,59.42,Rise Up?,Mildred,53.64,Mildred's Redskins,0,2020,13,13
791,5ff7dac2c8ee41edffd6187b,mballen,83.52,Greg Hardy Breakfast,Frank,103.06,DR. SQUANCH,1,2020,15,15
792,5ff7dac2c8ee41edffd61887,Mildred,83.82,Mildred's Redskins,Tommy,108.68,The Horsegasms,2,2020,16,16
793,5ff7dac2c8ee41edffd6188d,Mildred,96.22,Mildred's Redskins,Brando,56.74,Rise Up?,2,2020,17,17
794,5ff7dac2c8ee41edffd6186e,Sendzik,108.4,Sal tier,Fonti,94.62,MR. TWO TIME! MR. TWO TIME!,0,2020,13,13
795,5ff7dac2c8ee41edffd61873,Brad,90.92,CHansen It This Week,Tommy,94.48,The Horsegasms,0,2020,14,14
796,5ff7dac2c8ee41edffd61885,Brad,99.12,DK Smash,Samik,92.66,Brady's Balls Brigade,2,2020,16,16
797,5ff7dac2c8ee41edffd61878,Conti,131.22,VA Beach Warriors,Samik,91.76,Brady's Balls Brigade,0,2020,14,14
798,5ff7dac2c8ee41edffd6187c,Jake,77.82,Dalvin Cook's Ankle,Conti,92.36,VA Beach Warriors,1,2020,15,15
799,5ff7dac2c8ee41edffd61886,Fonti,84.9,MR. TWO TIME! MR. TWO TIME!,Brando,53.4,Rise Up?,2,2020,16,16
800,5ff7dac2c8ee41edffd61880,Mildred,85.72,Mildred's Redskins,Samik,112.82,Brady's Balls Brigade,2,2020,15,15
801,5ff7dac2c8ee41edffd61883,Jake,168.94,Dalvin Cook's Ankle,mballen,200.48,Greg Hardy Breakfast,2,2020,17,16
802,5ff7dac2c8ee41edffd6186c,Charles,109.38,Fear Boners,Tommy,77.66,The Horsegasms,0,2020,13,13
803,5ff7dac2c8ee41edffd6188c,Fonti,62.06,MR. TWO TIME! MR. TWO TIME!,Tommy,130.68,The Horsegasms,2,2020,17,17
804,5ff7dac2c8ee41edffd61882,Conti,90.52,VA Beach Warriors,Charles,119.94,Fear Boners,1,2020,16,16
805,5ff7dac2c8ee41edffd61874,mballen,95.28,Greg Hardy Breakfast,Sendzik,86.5,Sal tier,0,2020,14,14
806,5ff7dac2c8ee41edffd61876,Kindy,95.14,Enthusiasm is Contagious!,Jake,104.7,Dalvin Cook's Ankle,0,2020,14,14
807,5ff7dac2c8ee41edffd6188a,Brad,101.84,Pollard Greens,Kindy,137.56,Enthusiasm is Contagious!,2,2020,17,17
808,5ff7dac2c8ee41edffd6187e,Brando,71.14,Rise Up?,Sendzik,94.44,Sal tier,2,2020,15,15
809,5ff7dac2c8ee41edffd61877,Frank,76.32,DR. SQUANCH,Fonti,109.46,MR. TWO TIME! MR. TWO TIME!,0,2020,14,14
810,5ff7dac2c8ee41edffd61884,Sendzik,107.1,Sal tier,Kindy,118.02,Enthusiasm is Contagious!,2,2020,16,16
811,5ff7dac2c8ee41edffd61879,Bye,0.0,Bye,Tarpey,93.34,Tarpey's Fall Guys,1,2020,15,15
812,5ff7dac2c8ee41edffd61888,Frank,73.96,DR. SQUANCH,Charles,128.14,Fear Boners,1,2020,17,17
813,5ff7dac2c8ee41edffd6186f,Frank,90.2,DR. SQUANCH,Conti,82.42,VA Beach Warriors,0,2020,13,13
814,5ff7dac2c8ee41edffd6187f,Tommy,95.72,The Horsegasms,Brad,102.76,Tim PaTricks of the Trade,2,2020,15,15
815,5ff7dac2c8ee41edffd6187a,Bye,0.0,Bye,Charles,96.46,Fear Boners,1,2020,15,15
816,5ff7dac2c8ee41edffd61889,Conti,94.2,VA Beach Warriors,Tarpey,81.58,Tarpey's Fall Guys,2,2020,17,17
817,5ff7dac2c8ee41edffd6187d,Kindy,106.3,Enthusiasm is Contagious!,Fonti,90.22,MR. TWO TIME! MR. TWO TIME!,2,2020,15,15
818,5ff7dac2c8ee41edffd6186a,Samik,75.82,Brady's Balls Brigade,Charles,130.42,Fear Boners,0,2020,12,12
819,5ff7dac2c8ee41edffd61872,Brando,59.34,Rise Up?,Tarpey,66.36,Tarpey's Fall Guys,0,2020,14,14
820,5ff7dac2c8ee41edffd61881,Frank,92.5,DR. SQUANCH,Tarpey,71.08,Tarpey's Fall Guys,1,2020,16,16
821,5ff7dac2c8ee41edffd6188b,Sendzik,112.5,Sal tier,Samik,117.2,Brady's Balls Brigade,2,2020,17,17
